RowRef,BirdID,Sex,SexingMethod,SexingDate,Lane,Observer,BloodID,EstimateSource,MergeRef,MergeStatus
12443,5160,0,OBS,31/07/2009,,MH,,NestWatch,-501918721,
12427,3517,0,OBS,06/08/2009,,LAB,,NestWatch,-156590337,
12644,5447,1,OBS,13/08/2011,,MH,,StatusID=18197,123837439,
12373,1716,0,OBS,06/08/2011,,MH,,NestWatch,1901388031,
12374,5514,0,OBS,12/08/2016,,SRP,,NestWatch,605264383,
12375,5514,0,OBS,25/07/2011,,MH,,StatusID=17980,-2017323265,
12376,5321,1,OBS,25/07/2011,,MH,,StatusID=17981,1970568703,
12377,1415,0,OBS,23/07/2009,,LAB,,NestWatch,-1827767809,
12436,3089,1,OBS,15/08/2011,,MH,,NestWatch,-213157377,
12426,4917,0,OBS,20/07/2016,,SRP,,NestWatch,-1973638913,
12435,3454,1,OBS,13/08/2011,,MH,,StatusID=18248,722035455,
12428,5333,1,OBS,08/08/2011,,MH,,NestWatch,942018815,
12429,3093,1,OBS,08/08/2011,,MH,,NestWatch,-338881793,
12430,4890,1,OBS,27/08/2011,,MH,,NestWatch,1308513279,
12431,2966,1,OBS,01/08/2016,,SRP,,NestWatch,685332479,
12432,1438,0,OBS,27/07/2014,,MB,,NestWatch,384995839,
12433,1708,1,OBS,16/08/2015,,FG,,NestWatch,-177890305,
12453,5337,0,OBS,02/08/2016,,SRP,,NestWatch,1324903935,
12425,5144,1,OBS,26/08/2011,,MH,,NestWatch,-1285392641,
12568,5557,1,OBS,13/08/2011,,MH,,StatusID=17994,1887074047,
12472,1852,0,OBS,20/01/2009,,JW,,NestWatch,-168049665,
12473,1394,1,OBS,22/07/2009,,LAB,,NestWatch,-334576641,
12474,3491,0,OBS,22/07/2009,,LAB,,NestWatch,666066431,
12475,3699,0,OBS,24/07/2009,,LAB,,NestWatch,-1281856769,
12564,5160,0,OBS,13/08/2011,,MH,,StatusID=17983,-1754479873,
12565,5267,0,OBS,13/08/2011,,MH,,StatusID=17984,-1742439937,
12451,1710,1,OBS,16/07/2015,,FG,,NestWatch,-537194241,
12567,1763,0,OBS,13/08/2011,,MH,,StatusID=17993,-966343681,
12469,3451,0,OBS,27/08/2011,,DJW,,NestWatch,-1494249473,
12569,1826,0,OBS,13/08/2011,,MH,,StatusID=18003,-1798611457,
12570,1499,1,OBS,13/08/2011,,MH,,StatusID=18004,-264984321,
12571,4971,0,OBS,13/08/2011,,MH,,StatusID=18011,-186333185,
12572,4902,1,OBS,13/08/2011,,MH,,StatusID=18012,1376807679,
12573,1607,1,OBS,13/08/2011,,MH,,StatusID=18017,2009711359,
12371,5220,1,OBS,16/07/2011,,MH,,NestWatch,-820538881,
12566,2960,1,OBS,13/08/2011,,MH,,StatusID=17985,1033458943,
12462,5224,0,OBS,05/09/2013,,LMG,,NestWatch,482618367,
12454,5508,1,OBS,19/08/2012,,DJW,,NestWatch,-822454273,
12455,5452,0,OBS,20/07/2016,,MH,,NestWatch,1578372351,
12456,5334,1,OBS,07/08/2011,,DJW,,NestWatch,1871376127,
12457,1729,1,OBS,24/08/2013,,LMG,,NestWatch,-1735859969,
12458,3085,0,OBS,21/08/2015,,FG,,NestWatch,-241722881,
12459,1827,0,OBS,19/07/2011,,DJW,,NestWatch,-1334647809,
12471,5557,1,OBS,02/08/2012,,DLG,,NestWatch,50075391,
12461,1881,1,OBS,05/09/2013,,LMG,,NestWatch,1549836799,
12470,1801,1,OBS,13/08/2011,,DJW,,NestWatch,-1938126337,
12463,4896,0,OBS,26/08/2014,,MB,,NestWatch,-118852609,
12464,5513,1,OBS,14/08/2019,,MJB,,NestWatch,-1844412161,
12465,1717,0,OBS,17/08/2015,,MPD,,NestWatch,1994151167,
12466,4954,1,OBS,17/08/2015,,MPD,,NestWatch,-1412073729,
12467,5548,1,OBS,13/08/2011,,DJW,,NestWatch,698027007,
12468,3606,0,OBS,22/07/2009,,LAB,,NestWatch,1323427327,
12575,5539,1,OBS,13/08/2011,,MH,,StatusID=18021,-388082433,
12460,4934,1,OBS,19/07/2011,,DJW,,NestWatch,-1137148417,
16500,1953,1,OBS,13/11/2014,,OH,,StatusID=4969,-988995248,
16526,1999,1,OBS,13/11/2014,,OH,,StatusID=5084,-1829856515,
16507,1965,1,OBS,13/11/2014,,OH,,StatusID=4982,-43401934,
16506,1963,0,OBS,13/11/2014,,OH,,StatusID=4979,-579840343,
16505,1962,1,OBS,13/11/2014,,OH,,StatusID=4980,-471194420,
16504,1961,0,OBS,13/11/2014,,OH,,StatusID=4977,-1885850390,
16503,1960,1,OBS,13/11/2014,,OH,,StatusID=4978,2057623911,
16509,1967,0,OBS,13/11/2014,,OH,,StatusID=366,-109696902,
16501,1954,0,OBS,13/11/2014,,OH,,StatusID=4968,-1908711427,
16510,1968,1,OBS,13/11/2014,,OH,,StatusID=5011,-1042527291,
16499,1952,0,OBS,13/11/2014,,OH,,StatusID=141,-408734000,
16498,1949,0,OBS,13/11/2014,,OH,,StatusID=4962,-629329962,
16497,1948,1,OBS,13/11/2014,,OH,,StatusID=4963,-158999690,
16496,1947,0,OBS,13/11/2014,,OH,,StatusID=136,59002112,
16495,1946,1,OBS,13/11/2014,,OH,,StatusID=137,10539419,
16494,1944,0,OBS,13/11/2014,,OH,,StatusID=4960,764279551,
16502,1956,0,OBS,13/11/2014,,OH,,StatusID=148,-1100176489,
16517,1986,0,OBS,13/11/2014,,OH,,StatusID=189,-470421326,
16595,2515,0,OBS,13/11/2014,,OH,,StatusID=5021,-664038023,
16524,1996,1,OBS,13/11/2014,,OH,,StatusID=5082,-2066917106,
16523,1995,0,OBS,13/11/2014,,OH,,StatusID=5079,1429065326,
16522,1994,1,OBS,13/11/2014,,OH,,StatusID=5080,412722734,
16521,1991,0,OBS,13/11/2014,,OH,,StatusID=410,1089582092,
16520,1990,1,OBS,13/11/2014,,OH,,StatusID=196,-173341445,
16508,1966,0,OBS,13/11/2014,,OH,,StatusID=163,-1478915725,
16518,1987,1,OBS,13/11/2014,,OH,,StatusID=405,-1686310247,
16491,1937,1,OBS,13/11/2014,,OH,,StatusID=4945,186232358,
16516,1985,1,OBS,13/11/2014,,OH,,StatusID=5044,26145183,
16515,1984,0,OBS,13/11/2014,,OH,,StatusID=398,663569869,
16514,1983,1,OBS,13/11/2014,,OH,,StatusID=5036,1883537290,
16513,1982,0,OBS,13/11/2014,,OH,,StatusID=185,-1476170811,
16512,1981,1,OBS,13/11/2014,,OH,,StatusID=186,180690132,
16511,1974,0,OBS,13/11/2014,,OH,,StatusID=177,552985199,
16519,1988,0,OBS,13/11/2014,,OH,,StatusID=404,1219750524,
16465,1098,1,OBS,13/11/2014,,OH,,StatusID=12063,629586799,
16473,1126,1,OBS,13/11/2014,,OH,,StatusID=12083,358024178,
16472,1126,0,OBS,13/11/2014,,OH,,StatusID=12084,-1348561750,
16471,1109,1,OBS,13/11/2014,,OH,,StatusID=12080,-1256015512,
16470,1105,0,OBS,13/11/2014,,OH,,StatusID=12077,571999019,
16469,1104,0,OBS,13/11/2014,,OH,,StatusID=12074,-746438688,
16468,1103,1,OBS,13/11/2014,,OH,,StatusID=12072,913670539,
16493,1943,1,OBS,13/11/2014,,OH,,StatusID=4961,-299526296,
16466,1101,0,OBS,13/11/2014,,OH,,StatusID=12068,-386232666,
16476,1898,0,OBS,13/11/2014,,OH,,StatusID=42,1742596221,
16464,1097,1,OBS,13/11/2014,,OH,,StatusID=12060,-1448170202,
16463,1093,0,OBS,13/11/2014,,OH,,StatusID=12054,-1458392653,
16462,1092,0,OBS,13/11/2014,,OH,,StatusID=12053,-952280150,
16461,1090,1,OBS,13/11/2014,,OH,,StatusID=12050,-423594157,
16460,1086,0,OBS,13/11/2014,,OH,,StatusID=12043,2060851579,
16459,1085,1,OBS,13/11/2014,,OH,,StatusID=12040,1926598203,
16467,1102,0,OBS,13/11/2014,,OH,,StatusID=12070,-374663742,
16483,1911,1,OBS,13/11/2014,,OH,,StatusID=83,548218214,
16527,2000,0,OBS,13/11/2014,,OH,,StatusID=5083,-1694567751,
16490,1933,0,OBS,13/11/2014,,OH,,StatusID=119,-2050291975,
16489,1932,1,OBS,13/11/2014,,OH,,StatusID=4926,1438028923,
16488,1931,1,OBS,13/11/2014,,OH,,StatusID=1873,1776903560,
16487,1930,0,OBS,13/11/2014,,OH,,StatusID=110,835308002,
16486,1919,0,OBS,13/11/2014,,OH,,StatusID=96,262165232,
16474,1142,1,OBS,13/11/2014,,OH,,StatusID=12089,-1800816909,
16484,1912,0,OBS,13/11/2014,,OH,,StatusID=82,-307277423,
16475,1146,1,OBS,13/11/2014,,OH,,StatusID=12090,-180511034,
16482,1909,1,OBS,13/11/2014,,OH,,StatusID=488,565829298,
16481,1906,1,OBS,13/11/2014,,OH,,StatusID=70,1801210928,
16480,1902,0,OBS,13/11/2014,,OH,,StatusID=52,-903381947,
16479,1901,0,OBS,13/11/2014,,OH,,StatusID=1754,-520109374,
16478,1900,1,OBS,13/11/2014,,OH,,StatusID=1755,1224977070,
16477,1899,1,OBS,13/11/2014,,OH,,StatusID=213,-1024915348,
16492,1938,0,OBS,13/11/2014,,OH,,StatusID=4944,1787410768,
16485,1918,1,OBS,13/11/2014,,OH,,StatusID=97,-1726689296,
16569,2223,0,OBS,13/11/2014,,OH,,StatusID=1356,-83860526,
16525,1997,0,OBS,13/11/2014,,OH,,StatusID=5081,-1243957392,
16576,2287,0,OBS,13/11/2014,,OH,,StatusID=5041,380656937,
16575,2286,1,OBS,13/11/2014,,OH,,StatusID=5042,1565663754,
16574,2285,0,OBS,13/11/2014,,OH,,StatusID=5038,-1262646512,
16573,2284,1,OBS,13/11/2014,,OH,,StatusID=5039,-75470737,
16572,2275,0,OBS,13/11/2014,,OH,,StatusID=1956,-1954494189,
16578,2290,0,OBS,13/11/2014,,OH,,StatusID=1657,1837743920,
16570,2239,0,OBS,13/11/2014,,OH,,StatusID=1421,-1053976815,
16579,2312,1,OBS,13/11/2014,,OH,,StatusID=5090,-725776889,
16568,2210,1,OBS,13/11/2014,,OH,,StatusID=5049,-1136954294,
16567,2206,0,OBS,13/11/2014,,OH,,StatusID=5035,-870770260,
16566,2204,0,OBS,13/11/2014,,OH,,StatusID=5033,1246094136,
16565,2196,0,OBS,13/11/2014,,OH,,StatusID=5062,-761421681,
16564,2195,1,OBS,13/11/2014,,OH,,StatusID=5063,-2014551791,
16563,2169,0,OBS,13/11/2014,,OH,,StatusID=824,-1761380863,
16571,2254,1,OBS,13/11/2014,,OH,,StatusID=1512,-684589441,
16586,2422,0,OBS,13/11/2014,,OH,,StatusID=5023,1818683284,
14061,5590,1,OBS,09/02/2013,,HE,,StatusID=19216,1639678463,
16593,2508,0,OBS,13/11/2014,,OH,,StatusID=2293,-1587332296,
16592,2507,1,OBS,13/11/2014,,OH,,StatusID=2294,2120559785,
16591,2502,0,OBS,13/11/2014,,OH,,StatusID=2252,-1205128740,
16590,2501,1,OBS,13/11/2014,,OH,,StatusID=2253,-85992548,
16589,2472,0,OBS,13/11/2014,,OH,,StatusID=2060,-1506478248,
16577,2289,1,OBS,13/11/2014,,OH,,StatusID=1658,1094822811,
16587,2423,1,OBS,13/11/2014,,OH,,StatusID=5024,516296300,
16560,2162,1,OBS,13/11/2014,,OH,,StatusID=4949,-975204967,
16585,2376,1,OBS,13/11/2014,,OH,,StatusID=1919,-1655180324,
16584,2330,0,OBS,13/11/2014,,OH,,StatusID=1353,1977500867,
16583,2321,1,OBS,13/11/2014,,OH,,StatusID=1330,-386389432,
16582,2317,0,OBS,13/11/2014,,OH,,StatusID=5191,577122915,
16581,2316,1,OBS,13/11/2014,,OH,,StatusID=5192,-1800916982,
16580,2313,0,OBS,13/11/2014,,OH,,StatusID=5089,184431049,
16588,2471,1,OBS,13/11/2014,,OH,,StatusID=2061,-654010133,
16534,2031,0,OBS,13/11/2014,,OH,,StatusID=327,1406222972,
16542,2063,0,OBS,13/11/2014,,OH,,StatusID=5085,1841621846,
16541,2062,1,OBS,13/11/2014,,OH,,StatusID=427,877873275,
16540,2055,0,OBS,13/11/2014,,OH,,StatusID=407,-1503319729,
16539,2054,1,OBS,13/11/2014,,OH,,StatusID=408,-614081110,
16538,2048,0,OBS,13/11/2014,,OH,,StatusID=5010,-196676002,
16537,2040,0,OBS,13/11/2014,,OH,,StatusID=4981,768427201,
16562,2168,1,OBS,13/11/2014,,OH,,StatusID=825,-1045270916,
16535,2035,1,OBS,13/11/2014,,OH,,StatusID=1929,-1795753487,
16545,2082,0,OBS,13/11/2014,,OH,,StatusID=4879,1106938913,
16533,2030,1,OBS,13/11/2014,,OH,,StatusID=812,189038690,
16532,2026,0,OBS,13/11/2014,,OH,,StatusID=315,674546088,
16531,2020,0,OBS,13/11/2014,,OH,,StatusID=282,158029455,
16530,2011,1,OBS,13/11/2014,,OH,,StatusID=1776,-2146447616,
16529,2010,1,OBS,13/11/2014,,OH,,StatusID=244,-1596654522,
16528,2002,1,OBS,13/11/2014,,OH,,StatusID=210,-722867049,
16536,2036,0,OBS,13/11/2014,,OH,,StatusID=1928,-1323182788,
16552,2122,1,OBS,13/11/2014,,OH,,StatusID=1357,385655850,
16456,1079,1,OBS,13/11/2014,,OH,,StatusID=12026,-877148716,
16559,2161,0,OBS,13/11/2014,,OH,,StatusID=4946,1076695472,
16558,2160,1,OBS,13/11/2014,,OH,,StatusID=4947,1600076750,
16557,2159,0,OBS,13/11/2014,,OH,,StatusID=4942,-975186069,
16556,2158,1,OBS,13/11/2014,,OH,,StatusID=4943,-241108728,
16555,2147,0,OBS,13/11/2014,,OH,,StatusID=4925,-1726878188,
16543,2076,0,OBS,13/11/2014,,OH,,StatusID=2120,129761698,
16553,2137,1,OBS,13/11/2014,,OH,,StatusID=1459,-1417882522,
16544,2081,1,OBS,13/11/2014,,OH,,StatusID=4880,-1762476810,
16551,2121,1,OBS,13/11/2014,,OH,,StatusID=1354,-1737618957,
16550,2117,0,OBS,13/11/2014,,OH,,StatusID=2415,-731278742,
16549,2100,0,OBS,13/11/2014,,OH,,StatusID=4970,-1255731185,
16548,2099,1,OBS,13/11/2014,,OH,,StatusID=4971,-33648493,
16547,2096,0,OBS,13/11/2014,,OH,,StatusID=1918,-163748206,
16546,2089,0,OBS,13/11/2014,,OH,,StatusID=1872,-421584971,
16561,2163,0,OBS,13/11/2014,,OH,,StatusID=4948,745806896,
16554,2138,0,OBS,13/11/2014,,OH,,StatusID=5137,1836598881,
16089,23,1,OBS,18/05/1990,,,,StatusID=2407,-609779201,
16458,1081,1,OBS,13/11/2014,,OH,,StatusID=12031,-854825194,
16096,1929,1,OBS,18/05/1990,,,,StatusID=4919,2039157503,
16095,322,0,OBS,18/05/1990,,,,StatusID=4872,1925615615,
16094,299,0,OBS,18/05/1990,,,,StatusID=4851,-76279553,
16093,319,1,OBS,18/05/1990,,,,StatusID=4838,465626623,
16092,315,1,OBS,18/05/1990,,,,StatusID=2429,118005503,
16098,301,0,OBS,18/05/1990,,,,StatusID=4938,-2127944449,
16090,318,1,OBS,18/05/1990,,,,StatusID=2425,691027199,
16099,303,0,OBS,18/05/1990,,,,StatusID=5028,49566719,
16088,244,0,OBS,18/11/1988,,,,StatusID=2005,1584818943,
16087,243,1,OBS,18/11/1988,,,,StatusID=2004,-1732065281,
16086,231,1,OBS,18/11/1988,,,,StatusID=1974,-689264385,
16085,232,0,OBS,18/11/1988,,,,StatusID=1973,87645695,
16084,239,1,OBS,18/11/1988,,,,StatusID=1813,-754944257,
16083,240,1,OBS,18/11/1988,,,,StatusID=1805,585417727,
16091,317,0,OBS,18/05/1990,,,,StatusID=2423,1631718399,
16106,2992,0,OBS,16/07/2004,,,,StatusID=7717,-1352500737,
16114,5779,1,OBS,20/07/2022,,KL,,NestWatch,-320767489,
16113,5769,0,OBS,25/08/2014,,SAK,,NestWatch,-416431361,
16112,3417,0,OBS,02/08/1997,,FG,,,882819789,
16111,462,0,OBS,18/07/1995,,JT,,NestWatch,-1997683713,
16110,1533,1,OBS,21/08/2002,,JC,,NestWatch,659735551,
16109,1772,0,OBS,27/07/2005,,KH,,NestWatch,-1745529601,
16097,314,1,OBS,18/05/1990,,,,StatusID=4937,252283391,
16107,2766,1,OBS,13/09/1989,,,,StatusID=2233,1876907263,
16080,1687,0,OBS,18/11/1988,,,,StatusID=1799,-2045590785,
16105,1794,1,OBS,16/07/2004,,,,StatusID=7698,755155711,
16104,811,1,OBS,14/01/1999,,,,StatusID=11928,-606569985,
16103,242,0,OBS,18/11/1988,,,,StatusID=2029,-2043624705,
16102,1896,1,OBS,11/07/2004,,LB,,StatusID=8079,-394757633,
16101,305,1,OBS,18/05/1990,,,,StatusID=5071,944074239,
16100,313,1,OBS,18/05/1990,,,,StatusID=5029,-1525561601,
16108,449,0,OBS,14/08/1999,,,,StatusID=4539,1549491711,
16052,1501,0,OBS,08/08/2008,,AE,,NestWatch,-1172482817,
16060,297,0,OBS,20/01/1998,,KB,,NestWatch,331123199,
16059,458,0,OBS,13/01/1998,,KB,,NestWatch,-1014766081,
16058,1173,0,OBS,29/01/1998,,KB,,NestWatch,766315519,
16057,635,0,OBS,20/01/1998,,KB,,NestWatch,277179135,
16056,450,0,OBS,17/02/1998,,KB,,NestWatch,-445660161,
16055,849,1,OBS,16/02/1998,,KB,,NestWatch,1462073855,
16082,235,0,OBS,18/11/1988,,,,StatusID=1804,292508927,
16053,1536,0,OBS,07/08/2007,,JC,,NestWatch,-1320912385,
16063,1382,0,OBS,04/09/1998,,SG,,NestWatch,1512753151,
16051,1437,0,OBS,02/08/2006,,KH,,NestWatch,1309655807,
16050,1854,0,OBS,30/07/2005,,CE,,NestWatch,175995391,
16049,1563,0,OBS,21/08/2007,,JC,,NestWatch,1593473535,
16048,5608,0,OBS,24/02/2014,,FG,,NestWatch,550749183,
9980,3497,1,OBS,01/01/2007,,,,Status,371976703,
10865,5249,1,OBS,29/07/2009,,,,StatusID=16420,494841599,
16054,1740,0,OBS,12/08/2003,,CE,,NestWatch,85246719,
16070,169,0,OBS,27/07/1995,,JK,,NestWatch,1183099135,
16117,6019,1,OBS,17/08/2019,,EC,,NestWatch,1956142591,
16079,3451,0,OBS,10/02/2014,,HE,,StatusID=22783,1546437631,
16078,3518,0,OBS,15/01/2009,,JW,,NestWatch,1592903679,
16077,6017,1,OBS,01/09/2013,,MB,,NestWatch,-1135773185,
16076,1660,0,OBS,22/08/2014,,MB,,NestWatch,1913242367,
16073,75,1,OBS,27/07/1995,,JK,,NestWatch,1260578303,
16061,3134,0,OBS,27/08/1998,,DR,,NestWatch,-1817684737,
16071,21,1,OBS,27/07/1995,,JK,,NestWatch,-622826753,
16062,862,0,OBS,04/09/1998,,SG,,NestWatch,-1895729409,
16069,603,1,OBS,27/05/1995,,JK,,NestWatch,2121712639,
16068,604,0,OBS,27/05/1995,,JK,,NestWatch,-1908620545,
16067,840,0,OBS,12/08/1995,,JK,,NestWatch,525498879,
16066,42,1,OBS,12/08/1995,,JK,,NestWatch,-581123329,
16065,441,0,OBS,23/08/1995,,JK,,NestWatch,-784153857,
16064,293,1,OBS,25/07/1995,,JK,,NestWatch,1492941311,
16081,234,1,OBS,18/11/1988,,,,StatusID=1798,-466454017,
16072,505,0,OBS,27/07/1995,,JK,,NestWatch,-1729479425,
16430,649,1,OBS,13/11/2014,,OH,,StatusID=11800,-134432048,
16438,662,1,OBS,13/11/2014,,OH,,StatusID=11859,382952168,
16437,662,0,OBS,13/11/2014,,OH,,StatusID=11853,1394155402,
16436,658,1,OBS,13/11/2014,,OH,,StatusID=11836,1416487085,
16435,657,1,OBS,13/11/2014,,OH,,StatusID=11832,-947718465,
16434,655,0,OBS,13/11/2014,,OH,,StatusID=11825,-1014501770,
16433,653,0,OBS,13/11/2014,,OH,,StatusID=11816,634887219,
16423,534,1,OBS,13/11/2014,,OH,,StatusID=11750,-1905948174,
16431,651,0,OBS,13/11/2014,,OH,,StatusID=11806,-866873007,
16441,788,0,OBS,13/11/2014,,OH,,StatusID=1372,-1173101598,
16429,648,1,OBS,13/11/2014,,OH,,StatusID=11794,397104944,
16428,644,1,OBS,13/11/2014,,OH,,StatusID=11781,-1917683442,
16427,537,1,OBS,13/11/2014,,OH,,StatusID=11762,1147236015,
16426,537,0,OBS,13/11/2014,,OH,,StatusID=11761,106808964,
16425,536,1,OBS,13/11/2014,,OH,,StatusID=11759,-584035237,
16115,4872,1,OBS,16/08/2015,,MPD,,NestWatch,1935824127,
16432,652,1,OBS,13/11/2014,,OH,,StatusID=11811,526978313,
16448,1064,0,OBS,13/11/2014,,OH,,StatusID=11997,756669728,
16596,2521,1,OBS,13/11/2014,,OH,,StatusID=5054,204734648,
16455,1078,1,OBS,13/11/2014,,OH,,StatusID=12024,-1951421956,
16454,1075,1,OBS,13/11/2014,,OH,,StatusID=12019,-925650064,
16453,1073,1,OBS,13/11/2014,,OH,,StatusID=12015,1283698722,
16452,1072,0,OBS,13/11/2014,,OH,,StatusID=12012,-1705004951,
16451,1071,0,OBS,13/11/2014,,OH,,StatusID=12010,-1717762722,
16439,709,1,OBS,13/11/2014,,OH,,StatusID=11860,2087754395,
16449,1065,1,OBS,13/11/2014,,OH,,StatusID=12000,-2080035826,
16440,771,0,OBS,13/11/2014,,OH,,StatusID=11892,1765078227,
16447,992,1,OBS,13/11/2014,,OH,,StatusID=11975,2144969373,
16446,829,0,OBS,13/11/2014,,OH,,StatusID=11948,-1690629266,
16445,820,1,OBS,13/11/2014,,OH,,StatusID=11943,145483856,
16444,818,1,OBS,13/11/2014,,OH,,StatusID=11935,-1099806263,
16443,815,0,OBS,13/11/2014,,OH,,StatusID=11929,2061598044,
16442,793,1,OBS,13/11/2014,,OH,,StatusID=171,838014690,
16422,514,1,OBS,13/11/2014,,OH,,StatusID=11737,1595347562,
16450,1068,1,OBS,13/11/2014,,OH,,StatusID=12006,322911961,
16246,5545,0,OBS,20/07/2019,,CBC,,NestWatch,-923701761,
16254,5584,0,OBS,19/08/2014,,MB,,NestWatch,-1120332033,
16253,5598,0,OBS,29/08/2014,,MB,,NestWatch,-235462657,
16252,5583,1,OBS,30/08/2014,,MB,,NestWatch,1829727743,
16251,5128,0,OBS,13/08/2015,,MPD,,NestWatch,1268813823,
16250,5843,0,OBS,14/08/2014,,MB,,NestWatch,1542542591,
16249,5589,0,OBS,30/07/2015,,MPD,,NestWatch,-1502641665,
16424,535,0,OBS,13/11/2014,,OH,,StatusID=11754,1930830893,
16247,5009,0,OBS,14/08/2014,,MB,,NestWatch,-1117646593,
16258,5450,0,OBS,19/08/2014,,SAK,,NestWatch,-514366721,
